,url,name,weight,actual_price,striked_price,category
14,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273901712-8c436696-b9d2-4a2d-854f-b1cead04cce8.jpeg,3roses hotel pack/లుాస్ టిీపొడి/loose tea podi,per 500 gram,290,315,beverages
15,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273840138-5100eebb-20d6-41df-a9bc-0f6836e4233f.jpeg,3roses tea(box)/3రోసెస్ టీ (బాక్స్),Size: 100gm,80,,beverages
16,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/beverages/taj-mahal-leaf-tea-lchraykntv.jpg,taj mahal tea/తాజ్ మహల్ టీ,Size: 100gm,74,75,beverages
17,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273740480-864cff59-46f7-48a2-8a58-4e309bda0fda.jpeg,red label tea/రెడ్ లేబెల్ టీ,Size: 100gm,45,,beverages
18,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273680465-dd6dffb9-7a21-4a3a-a822-a02bb88e2dc3.jpeg,3roses natural care tea/3రొసెస్ నేచురల్ కేర్,Size: 100gm,85,,beverages
19,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273627557-d201969b-0ebb-4687-9734-a87f6a347386.jpeg,avt premium hotel pack/avt ప్రీమియం హోటల్ ప్యాక్,Size: 250gm,125,130,beverages
20,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/beverages/tang-orange-instant-drink-powder-7hcmtnkh6y.jpg,tang orange instant drink powder/టాంగ్ ఆరెంజ్ ఇన్‌స్టంట్ డ్రింక్ పౌడర్,Size: 15.3gm,5,,beverages
21,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619753704434-48a80819-64dd-46c3-8ede-66c9f0a4907f.jpeg,lipton honey & lemon green tea bags(10 bags)/లిప్టన్ హనీ & లెమన్ గ్రీన్ టీ బ్యాగ్స్ (10 బ్యాగులు),Size: 14gm(10 Bags),65,,beverages
22,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619753666225-128afd25-afd1-4909-a3d6-1adf33514b3f.jpeg,lipton green tea powder(16 cups)/లిప్టన్ గ్రీన్ టీ పౌడర్ (16 కప్పులు),per 20 gram,20,,beverages
23,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619754128668-332aa8be-1daa-4e13-9262-e0d58e889ae0.jpeg,dabur glucose -d(paste offer)/డాబర్ గ్లూకోజ్ -డి (పేస్ట్ ఆఫర్),per kg,190,199,beverages
24,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619754196147-486ec7a3-8f58-46b9-830e-1fe6c8863c1c.jpeg,dabur glucose-d/డాబర్ గ్లూకోజ్-డి,per 500 gram,100,105,beverages
