,url,name,weight,actual_price,striked_price,category
41,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620882420390-042db0e2-39e2-44c5-a74a-948abb0284e9.jpeg,unibic casew badam cookies,per 60 gram,10,,Snacks & Branded Foods
42,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620882513018-1c8fa643-75f1-4b7a-93cd-8b91f02e7e70.jpeg,unibic honey oatmeal cookies,per 38 gram,10,,Snacks & Branded Foods
43,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620882618279-dd223365-ca67-4004-97a9-9a1540436496.jpeg,unibic oatmeal digestive bites,per 53 gram,10,,Snacks & Branded Foods
44,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622184701158-0e2dbdb8-d070-4a4e-b0c0-be7fa1707c00.jpeg,unibic milk cookies,per 60 gram,10,,Snacks & Branded Foods
45,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622009097962-1088120c-e71c-4884-afa8-5d12240c7888.jpeg,unibic choco ripple cookies (12 pack),per set,60,,Snacks & Branded Foods
46,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622266708262-959541db-0ab1-4c8e-a0f6-591a139e8eeb.jpeg,maramaralu/ మరుమరాలు/puffed rice/bhel,Size: 250 Gm,20,30,Snacks & Branded Foods
47,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622184479060-c33fd37b-3155-45c1-bb8d-f7f34fc72bc0.jpeg,unibic orange flash,per 60 gram,10,,Snacks & Branded Foods
48,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622184513069-cbb1ba44-02c2-42b8-b2ab-f5d11941c985.jpeg,unibic choco nut cookies,per 38 gram,10,,Snacks & Branded Foods
49,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622184547976-91bfef61-0148-43e7-8b43-46737f9b6f8f.jpeg,unibic choco ripple cookies,per 60 gram,10,,Snacks & Branded Foods
50,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622184584791-20421e9a-ed8e-43f7-93db-82d7857906f0.jpeg,unibic choco chip cookies,per 38 gram,10,,Snacks & Branded Foods
51,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622266299636-7635e0b3-c908-4225-8dc6-dcafd7caf87f.jpeg,dark fantasy choco fills,per 75 gram,30,,Snacks & Branded Foods
52,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622267092321-6a2a5665-3a6a-46a6-88ca-1164facda389.jpeg,sunfeast mom's magic cashew & almond biscuits,per 60 gm,10,,Snacks & Branded Foods
53,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622267225323-e7ee5397-b39d-4c51-97b7-24990600647d.jpeg,sunfeast marie light(12 pcs),per set,60,,Snacks & Branded Foods
54,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622267686204-af52e174-d7e8-481b-8ac9-92fdfeb0f106.jpeg,sunfeast mom's magic cashew & almond biscuits(12 pack),per set,60,,Snacks & Branded Foods
55,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622610697242-523bb627-dd9e-49f9-a1e0-0dea2cc3a58f.jpeg,oreo choco cream biscuit,per 47 gram,10,,Snacks & Branded Foods
56,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622610707118-a4705f54-1832-4e20-83d5-4aaf127d0cbe.jpeg,oreo choco cream biscuit,per 120 gram,30,,Snacks & Branded Foods
57,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622865585276-ce9a1b7e-13c2-4848-95d3-12a378c9244b.jpeg,parle milk rusk,per 200 gram,30,,Snacks & Branded Foods
58,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622865726854-6deb7c6b-6861-41eb-a9ce-6885a25bba42.jpeg,parle real elachi rusk(12 pack),per packet,55,60,Snacks & Branded Foods
59,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622865847768-8e1e1f6c-07c4-4bb1-801e-97cd59624e51.jpeg,parle marie biscuit,per 250 gram,30,,Snacks & Branded Foods
60,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622865934874-1bbbf867-d3d7-44e5-828e-c66573f58391.jpeg,parle marie biscuit,per piece,10,,Snacks & Branded Foods
